site,species,scenario,occurence_years,overall_presence
24_127,Betulapubescens,rcp85,0,0
24_127,Carpinusbetulus,rcp26,8,1
24_127,Carpinusbetulus,rcp45,8,1
24_127,Carpinusbetulus,rcp85,6,0
24_127,Castaneasativa,rcp26,8,1
24_127,Castaneasativa,rcp45,7,0
24_127,Castaneasativa,rcp85,8,1
24_127,Fagussylvatica,rcp26,3,0
24_127,Fagussylvatica,rcp45,1,0
24_127,Fagussylvatica,rcp85,2,0
24_127,Fraxinusexcelsior,rcp26,6,0
24_127,Fraxinusexcelsior,rcp45,7,0
24_127,Fraxinusexcelsior,rcp85,5,0
24_127,Fraxinusornus,rcp26,0,0
24_127,Fraxinusornus,rcp45,0,0
24_127,Fraxinusornus,rcp85,0,0
24_127,Juglansregia,rcp26,0,0
24_127,Juglansregia,rcp45,0,0
24_127,Juglansregia,rcp85,0,0
24_127,Larixdecidua,rcp26,0,0
24_127,Larixdecidua,rcp45,0,0
24_127,Larixdecidua,rcp85,0,0
24_127,Ostryacarpinifolia,rcp26,0,0
24_127,Ostryacarpinifolia,rcp45,0,0
24_127,Ostryacarpinifolia,rcp85,0,0
24_127,Piceaabies,rcp26,0,0
24_127,Piceaabies,rcp45,0,0
24_127,Piceaabies,rcp85,0,0
24_127,Pinussylvestris,rcp26,0,0
24_127,Pinussylvestris,rcp45,0,0
24_127,Pinussylvestris,rcp85,0,0
24_127,Populusalba,rcp26,8,1
24_127,Populusalba,rcp45,7,0
24_127,Populusalba,rcp85,8,1
24_127,Populuscanescens,rcp26,0,0
24_127,Populuscanescens,rcp45,0,0
24_127,Populuscanescens,rcp85,0,0
24_127,Populusnigra,rcp26,0,0
24_127,Populusnigra,rcp45,0,0
24_127,Populusnigra,rcp85,2,0
24_127,Populustremula,rcp26,0,0
24_127,Populustremula,rcp45,1,0
24_127,Populustremula,rcp85,0,0
24_127,Prunusavium,rcp26,8,1
24_127,Prunusavium,rcp45,8,1
24_127,Prunusavium,rcp85,7,0
24_127,Quercuscerris,rcp26,0,0
24_127,Quercuscerris,rcp45,0,0
24_127,Quercuscerris,rcp85,0,0
24_127,Quercuscoccifera,rcp26,0,0
24_127,Quercuscoccifera,rcp45,0,0
24_127,Quercuscoccifera,rcp85,0,0
24_127,Quercusfaginea,rcp26,0,0
24_127,Quercusfaginea,rcp45,0,0
24_127,Quercusfaginea,rcp85,0,0
24_127,Quercusfrainetto,rcp26,0,0
24_127,Quercusfrainetto,rcp45,0,0
24_127,Quercusfrainetto,rcp85,0,0
24_127,Quercusilex,rcp26,0,0
24_127,Quercusilex,rcp45,0,0
24_127,Quercusilex,rcp85,0,0
24_127,Quercuspetraea,rcp26,4,0
24_127,Quercuspetraea,rcp45,5,0
24_127,Quercuspetraea,rcp85,2,0
24_127,Quercuspubescens,rcp26,0,0
24_127,Quercuspubescens,rcp45,3,0
24_127,Quercuspubescens,rcp85,4,0
24_127,Quercuspyrenaica,rcp26,0,0
24_127,Quercuspyrenaica,rcp45,0,0
24_127,Quercuspyrenaica,rcp85,0,0
24_127,Quercusrobur,rcp26,8,1
24_127,Quercusrobur,rcp45,8,1
24_127,Quercusrobur,rcp85,8,1
24_127,Quercussuber,rcp26,0,0
24_127,Quercussuber,rcp45,0,0
24_127,Quercussuber,rcp85,0,0
24_127,Salixalba,rcp26,1,0
24_127,Salixalba,rcp45,2,0
24_127,Salixalba,rcp85,0,0
24_127,Salixfragilis,rcp26,0,0
24_127,Salixfragilis,rcp45,0,0
24_127,Salixfragilis,rcp85,0,0
24_127,Sorbusaria,rcp26,0,0
24_127,Sorbusaria,rcp45,0,0
24_127,Sorbusaria,rcp85,0,0
24_127,Sorbusaucuparia,rcp26,0,0
24_127,Sorbusaucuparia,rcp45,0,0
24_127,Sorbusaucuparia,rcp85,0,0
24_127,Sorbustorminalis,rcp26,0,0
24_127,Sorbustorminalis,rcp45,1,0
24_127,Sorbustorminalis,rcp85,1,0
24_127,Taxusbaccata,rcp26,7,0
24_127,Taxusbaccata,rcp45,6,0
24_127,Taxusbaccata,rcp85,4,0
24_127,Tiliacordata,rcp26,2,0
24_127,Tiliacordata,rcp45,1,0
24_127,Tiliacordata,rcp85,2,0
24_127,Tiliaplatyphyllos,rcp26,8,1
24_127,Tiliaplatyphyllos,rcp45,8,1
24_127,Tiliaplatyphyllos,rcp85,8,1
24_127,Tiliatomentosa,rcp26,0,0
24_127,Tiliatomentosa,rcp45,0,0
24_127,Tiliatomentosa,rcp85,0,0
24_127,Ulmusglabra,rcp26,0,0
24_127,Ulmusglabra,rcp45,1,0
24_127,Ulmusglabra,rcp85,4,0
24_127,Ulmuslaevis,rcp26,1,0
24_127,Ulmuslaevis,rcp45,0,0
24_127,Ulmuslaevis,rcp85,0,0
24_127,Ulmusminor,rcp26,8,1
24_127,Ulmusminor,rcp45,8,1
24_127,Ulmusminor,rcp85,8,1
24_128,Abiesalba,rcp26,0,0
24_128,Abiesalba,rcp45,0,0
24_128,Abiesalba,rcp85,0,0
24_128,Acercampestre,rcp26,2,0
24_128,Acercampestre,rcp45,3,0
24_128,Acercampestre,rcp85,2,0
24_128,Acerplatanoides,rcp26,0,0
24_128,Acerplatanoides,rcp45,0,0
24_128,Acerplatanoides,rcp85,0,0
24_128,Acerpseudoplatanus,rcp26,0,0
24_128,Acerpseudoplatanus,rcp45,0,0
24_128,Acerpseudoplatanus,rcp85,0,0
24_128,Aesculushippocastanum,rcp26,8,1
24_128,Aesculushippocastanum,rcp45,8,1
24_128,Aesculushippocastanum,rcp85,8,1
24_128,Alnusglutinosa,rcp26,0,0
24_128,Alnusglutinosa,rcp45,0,0
24_128,Alnusglutinosa,rcp85,0,0
24_128,Alnusincana,rcp26,0,0
24_128,Alnusincana,rcp45,0,0
24_128,Alnusincana,rcp85,0,0
24_128,Betulapendula,rcp26,1,0
24_128,Betulapendula,rcp45,0,0
24_128,Betulapendula,rcp85,0,0
24_128,Betulapubescens,rcp26,0,0
24_128,Betulapubescens,rcp45,0,0
24_128,Betulapubescens,rcp85,0,0
24_128,Carpinusbetulus,rcp26,8,1
24_128,Carpinusbetulus,rcp45,8,1
24_128,Carpinusbetulus,rcp85,6,0
24_128,Castaneasativa,rcp26,8,1
24_128,Castaneasativa,rcp45,7,0
24_128,Castaneasativa,rcp85,8,1
24_128,Fagussylvatica,rcp26,0,0
24_128,Fagussylvatica,rcp45,0,0
24_128,Fagussylvatica,rcp85,0,0
24_128,Fraxinusexcelsior,rcp26,6,0
24_128,Fraxinusexcelsior,rcp45,5,0
24_128,Fraxinusexcelsior,rcp85,3,0
24_128,Fraxinusornus,rcp26,0,0
24_128,Fraxinusornus,rcp45,0,0
24_128,Fraxinusornus,rcp85,0,0
24_128,Juglansregia,rcp26,0,0
24_128,Juglansregia,rcp45,0,0
24_128,Juglansregia,rcp85,0,0
24_128,Larixdecidua,rcp26,0,0
24_128,Larixdecidua,rcp45,0,0
24_128,Larixdecidua,rcp85,0,0
24_128,Ostryacarpinifolia,rcp26,0,0
24_128,Ostryacarpinifolia,rcp45,0,0
24_128,Ostryacarpinifolia,rcp85,0,0
24_128,Piceaabies,rcp26,0,0
24_128,Piceaabies,rcp45,0,0
24_128,Piceaabies,rcp85,0,0
24_128,Pinussylvestris,rcp26,0,0
24_128,Pinussylvestris,rcp45,0,0
24_128,Pinussylvestris,rcp85,0,0
24_128,Populusalba,rcp26,8,1
24_128,Populusalba,rcp45,8,1
24_128,Populusalba,rcp85,8,1
24_128,Populuscanescens,rcp26,0,0
24_128,Populuscanescens,rcp45,0,0
24_128,Populuscanescens,rcp85,0,0
24_128,Populusnigra,rcp26,0,0
24_128,Populusnigra,rcp45,0,0
24_128,Populusnigra,rcp85,3,0
24_128,Populustremula,rcp26,6,0
24_128,Populustremula,rcp45,3,0
24_128,Populustremula,rcp85,2,0
24_128,Prunusavium,rcp26,8,1
24_128,Prunusavium,rcp45,8,1
24_128,Prunusavium,rcp85,8,1
24_128,Quercuscerris,rcp26,0,0
24_128,Quercuscerris,rcp45,0,0
24_128,Quercuscerris,rcp85,0,0
24_128,Quercuscoccifera,rcp26,0,0
24_128,Quercuscoccifera,rcp45,0,0
24_128,Quercuscoccifera,rcp85,0,0
24_128,Quercusfaginea,rcp26,0,0
24_128,Quercusfaginea,rcp45,0,0
24_128,Quercusfaginea,rcp85,0,0
24_128,Quercusfrainetto,rcp26,0,0
24_128,Quercusfrainetto,rcp45,0,0
24_128,Quercusfrainetto,rcp85,0,0
24_128,Quercusilex,rcp26,0,0
24_128,Quercusilex,rcp45,0,0
24_128,Quercusilex,rcp85,0,0
24_128,Quercuspetraea,rcp26,3,0
24_128,Quercuspetraea,rcp45,4,0
24_128,Quercuspetraea,rcp85,2,0
24_128,Quercuspubescens,rcp26,2,0
24_128,Quercuspubescens,rcp45,5,0
24_128,Quercuspubescens,rcp85,4,0
24_128,Quercuspyrenaica,rcp26,0,0
24_128,Quercuspyrenaica,rcp45,0,0
24_128,Quercuspyrenaica,rcp85,0,0
24_128,Quercusrobur,rcp26,8,1
24_128,Quercusrobur,rcp45,8,1
24_128,Quercusrobur,rcp85,8,1
24_128,Quercussuber,rcp26,0,0
24_128,Quercussuber,rcp45,0,0
24_128,Quercussuber,rcp85,0,0
24_128,Salixalba,rcp26,1,0
24_128,Salixalba,rcp45,3,0
24_128,Salixalba,rcp85,2,0
24_128,Salixfragilis,rcp26,0,0
24_128,Salixfragilis,rcp45,0,0
24_128,Salixfragilis,rcp85,0,0
24_128,Sorbusaria,rcp26,0,0
24_128,Sorbusaria,rcp45,0,0
24_128,Sorbusaria,rcp85,0,0
24_128,Sorbusaucuparia,rcp26,0,0
24_128,Sorbusaucuparia,rcp45,0,0
24_128,Sorbusaucuparia,rcp85,0,0
24_128,Sorbustorminalis,rcp26,0,0
24_128,Sorbustorminalis,rcp45,0,0
24_128,Sorbustorminalis,rcp85,1,0
24_128,Taxusbaccata,rcp26,6,0
24_128,Taxusbaccata,rcp45,0,0
24_128,Taxusbaccata,rcp85,3,0
24_128,Tiliacordata,rcp26,1,0
24_128,Tiliacordata,rcp45,0,0
24_128,Tiliacordata,rcp85,0,0
24_128,Tiliaplatyphyllos,rcp26,8,1
24_128,Tiliaplatyphyllos,rcp45,8,1
24_128,Tiliaplatyphyllos,rcp85,8,1
24_128,Tiliatomentosa,rcp26,0,0
24_128,Tiliatomentosa,rcp45,0,0
24_128,Tiliatomentosa,rcp85,0,0
24_128,Ulmusglabra,rcp26,0,0
24_128,Ulmusglabra,rcp45,0,0
24_128,Ulmusglabra,rcp85,4,0
24_128,Ulmuslaevis,rcp26,1,0
24_128,Ulmuslaevis,rcp45,0,0
24_128,Ulmuslaevis,rcp85,0,0
24_128,Ulmusminor,rcp26,8,1
24_128,Ulmusminor,rcp45,8,1
24_128,Ulmusminor,rcp85,8,1
24_129,Abiesalba,rcp26,0,0
24_129,Abiesalba,rcp45,0,0
24_129,Abiesalba,rcp85,0,0
24_129,Acercampestre,rcp26,6,0
24_129,Acercampestre,rcp45,7,0
24_129,Acercampestre,rcp85,3,0
24_129,Acerplatanoides,rcp26,0,0
24_129,Acerplatanoides,rcp45,0,0
24_129,Acerplatanoides,rcp85,0,0
24_129,Acerpseudoplatanus,rcp26,0,0
24_129,Acerpseudoplatanus,rcp45,0,0
24_129,Acerpseudoplatanus,rcp85,0,0
24_129,Aesculushippocastanum,rcp26,7,0
24_129,Aesculushippocastanum,rcp45,8,1
24_129,Aesculushippocastanum,rcp85,8,1
24_129,Alnusglutinosa,rcp26,0,0
24_129,Alnusglutinosa,rcp45,0,0
24_129,Alnusglutinosa,rcp85,0,0
24_129,Alnusincana,rcp26,0,0
24_129,Alnusincana,rcp45,0,0
24_129,Alnusincana,rcp85,0,0
24_129,Betulapendula,rcp26,1,0
24_129,Betulapendula,rcp45,0,0
24_129,Betulapendula,rcp85,0,0
24_129,Betulapubescens,rcp26,0,0
24_129,Betulapubescens,rcp45,0,0
24_129,Betulapubescens,rcp85,0,0
24_129,Carpinusbetulus,rcp26,8,1
24_129,Carpinusbetulus,rcp45,8,1
24_129,Carpinusbetulus,rcp85,7,0
24_129,Castaneasativa,rcp26,8,1
24_129,Castaneasativa,rcp45,7,0
24_129,Castaneasativa,rcp85,8,1
24_129,Fagussylvatica,rcp26,0,0
24_129,Fagussylvatica,rcp45,0,0
24_129,Fagussylvatica,rcp85,0,0
24_129,Fraxinusexcelsior,rcp26,6,0
24_129,Fraxinusexcelsior,rcp45,7,0
24_129,Fraxinusexcelsior,rcp85,1,0
24_129,Fraxinusornus,rcp26,0,0
24_129,Fraxinusornus,rcp45,0,0
24_129,Fraxinusornus,rcp85,0,0
24_129,Juglansregia,rcp26,0,0
24_129,Juglansregia,rcp45,0,0
24_129,Juglansregia,rcp85,0,0
24_129,Larixdecidua,rcp26,0,0
24_129,Larixdecidua,rcp45,0,0
24_129,Larixdecidua,rcp85,0,0
24_129,Ostryacarpinifolia,rcp26,0,0
24_129,Ostryacarpinifolia,rcp45,0,0
24_129,Ostryacarpinifolia,rcp85,0,0
24_129,Piceaabies,rcp26,0,0
24_129,Piceaabies,rcp45,0,0
24_129,Piceaabies,rcp85,0,0
24_129,Pinussylvestris,rcp26,0,0
24_129,Pinussylvestris,rcp45,0,0
24_129,Pinussylvestris,rcp85,0,0
24_129,Populusalba,rcp26,7,0
24_129,Populusalba,rcp45,7,0
24_129,Populusalba,rcp85,8,1
24_129,Populuscanescens,rcp26,0,0
24_129,Populuscanescens,rcp45,1,0
24_129,Populuscanescens,rcp85,0,0
24_129,Populusnigra,rcp26,0,0
24_129,Populusnigra,rcp45,0,0
24_129,Populusnigra,rcp85,3,0
24_129,Populustremula,rcp26,7,0
24_129,Populustremula,rcp45,3,0
24_129,Populustremula,rcp85,2,0
24_129,Prunusavium,rcp26,8,1
24_129,Prunusavium,rcp45,8,1
24_129,Prunusavium,rcp85,8,1
24_129,Quercuscerris,rcp26,0,0
24_129,Quercuscerris,rcp45,0,0
24_129,Quercuscerris,rcp85,0,0
24_129,Quercuscoccifera,rcp26,0,0
24_129,Quercuscoccifera,rcp45,0,0
24_129,Quercuscoccifera,rcp85,0,0
24_129,Quercusfaginea,rcp26,0,0
24_129,Quercusfaginea,rcp45,0,0
24_129,Quercusfaginea,rcp85,0,0
24_129,Quercusfrainetto,rcp26,0,0
24_129,Quercusfrainetto,rcp45,0,0
24_129,Quercusfrainetto,rcp85,0,0
24_129,Quercusilex,rcp26,0,0
24_129,Quercusilex,rcp45,0,0
24_129,Quercusilex,rcp85,0,0
24_129,Quercuspetraea,rcp26,7,0
24_129,Quercuspetraea,rcp45,4,0
24_129,Quercuspetraea,rcp85,2,0
24_129,Quercuspubescens,rcp26,5,0
24_129,Quercuspubescens,rcp45,4,0
24_129,Quercuspubescens,rcp85,4,0
24_129,Quercuspyrenaica,rcp26,0,0
24_129,Quercuspyrenaica,rcp45,0,0
24_129,Quercuspyrenaica,rcp85,0,0
24_129,Quercusrobur,rcp26,8,1
24_129,Quercusrobur,rcp45,8,1
24_129,Quercusrobur,rcp85,8,1
24_129,Quercussuber,rcp26,0,0
24_129,Quercussuber,rcp45,0,0
24_129,Quercussuber,rcp85,0,0
24_129,Salixalba,rcp26,2,0
24_129,Salixalba,rcp45,4,0
24_129,Salixalba,rcp85,5,0
24_129,Salixfragilis,rcp26,0,0
24_129,Salixfragilis,rcp45,0,0
24_129,Salixfragilis,rcp85,3,0
24_129,Sorbusaria,rcp26,0,0
24_129,Sorbusaria,rcp45,0,0
24_129,Sorbusaria,rcp85,0,0
24_129,Sorbusaucuparia,rcp26,0,0
24_129,Sorbusaucuparia,rcp45,0,0
24_129,Sorbusaucuparia,rcp85,0,0
24_129,Sorbustorminalis,rcp26,1,0
24_129,Sorbustorminalis,rcp45,1,0
24_129,Sorbustorminalis,rcp85,2,0
24_129,Taxusbaccata,rcp26,1,0
24_129,Taxusbaccata,rcp45,0,0
24_129,Taxusbaccata,rcp85,2,0
24_129,Tiliacordata,rcp26,0,0
24_129,Tiliacordata,rcp45,0,0
24_129,Tiliacordata,rcp85,0,0
24_129,Tiliaplatyphyllos,rcp26,8,1
24_129,Tiliaplatyphyllos,rcp45,8,1
24_129,Tiliaplatyphyllos,rcp85,7,0
24_129,Tiliatomentosa,rcp26,0,0
24_129,Tiliatomentosa,rcp45,0,0
24_129,Tiliatomentosa,rcp85,0,0
24_129,Ulmusglabra,rcp26,0,0
24_129,Ulmusglabra,rcp45,0,0
24_129,Ulmusglabra,rcp85,1,0
24_129,Ulmuslaevis,rcp26,1,0
24_129,Ulmuslaevis,rcp45,0,0
24_129,Ulmuslaevis,rcp85,0,0
24_129,Ulmusminor,rcp26,8,1
24_129,Ulmusminor,rcp45,8,1
24_129,Ulmusminor,rcp85,8,1
24_130,Abiesalba,rcp26,0,0
24_130,Abiesalba,rcp45,0,0
24_130,Abiesalba,rcp85,0,0
24_130,Acercampestre,rcp26,4,0
24_130,Acercampestre,rcp45,7,0
24_130,Acercampestre,rcp85,4,0
24_130,Acerplatanoides,rcp26,0,0
24_130,Acerplatanoides,rcp45,0,0
24_130,Acerplatanoides,rcp85,0,0
24_130,Acerpseudoplatanus,rcp26,1,0
24_130,Acerpseudoplatanus,rcp45,0,0
24_130,Acerpseudoplatanus,rcp85,0,0
24_130,Aesculushippocastanum,rcp26,8,1
24_130,Aesculushippocastanum,rcp45,8,1
24_130,Aesculushippocastanum,rcp85,8,1
24_130,Alnusglutinosa,rcp26,0,0
24_130,Alnusglutinosa,rcp45,1,0
24_130,Alnusglutinosa,rcp85,1,0
24_130,Alnusincana,rcp26,0,0
24_130,Alnusincana,rcp45,0,0
24_130,Alnusincana,rcp85,0,0
24_130,Betulapendula,rcp26,1,0
24_130,Betulapendula,rcp45,0,0
24_130,Betulapendula,rcp85,1,0
24_130,Betulapubescens,rcp26,0,0
24_130,Betulapubescens,rcp45,0,0
24_130,Betulapubescens,rcp85,0,0
24_130,Carpinusbetulus,rcp26,8,1
24_130,Carpinusbetulus,rcp45,8,1
24_130,Carpinusbetulus,rcp85,8,1
24_130,Castaneasativa,rcp26,8,1
24_130,Castaneasativa,rcp45,6,0
24_130,Castaneasativa,rcp85,8,1
24_130,Fagussylvatica,rcp26,2,0
24_130,Fagussylvatica,rcp45,0,0
24_130,Fagussylvatica,rcp85,2,0
24_130,Fraxinusexcelsior,rcp26,7,0
24_130,Fraxinusexcelsior,rcp45,7,0
24_130,Fraxinusexcelsior,rcp85,6,0
24_130,Fraxinusornus,rcp26,0,0
24_130,Fraxinusornus,rcp45,0,0
24_130,Fraxinusornus,rcp85,0,0
24_130,Juglansregia,rcp26,0,0
24_130,Juglansregia,rcp45,0,0
24_130,Juglansregia,rcp85,0,0
24_130,Larixdecidua,rcp26,0,0
24_130,Larixdecidua,rcp45,0,0
24_130,Larixdecidua,rcp85,0,0
24_130,Ostryacarpinifolia,rcp26,0,0
24_130,Ostryacarpinifolia,rcp45,0,0
24_130,Ostryacarpinifolia,rcp85,0,0
24_130,Piceaabies,rcp26,0,0
24_130,Piceaabies,rcp45,0,0
24_130,Piceaabies,rcp85,0,0
24_130,Pinussylvestris,rcp26,0,0
24_130,Pinussylvestris,rcp45,0,0
24_130,Pinussylvestris,rcp85,0,0
24_130,Populusalba,rcp26,7,0
24_130,Populusalba,rcp45,7,0
24_130,Populusalba,rcp85,8,1
24_130,Populuscanescens,rcp26,0,0
24_130,Populuscanescens,rcp45,1,0
24_130,Populuscanescens,rcp85,0,0
24_130,Populusnigra,rcp26,0,0
24_130,Populusnigra,rcp45,0,0
24_130,Populusnigra,rcp85,1,0
24_130,Populustremula,rcp26,1,0
24_130,Populustremula,rcp45,3,0
24_130,Populustremula,rcp85,0,0
24_130,Prunusavium,rcp26,8,1
24_130,Prunusavium,rcp45,8,1
24_130,Prunusavium,rcp85,8,1
24_130,Quercuscerris,rcp26,0,0
24_130,Quercuscerris,rcp45,0,0
24_130,Quercuscerris,rcp85,0,0
24_130,Quercuscoccifera,rcp26,0,0
24_130,Quercuscoccifera,rcp45,0,0
24_130,Quercuscoccifera,rcp85,0,0
24_130,Quercusfaginea,rcp26,0,0
24_130,Quercusfaginea,rcp45,0,0
24_130,Quercusfaginea,rcp85,0,0
24_130,Quercusfrainetto,rcp26,0,0
24_130,Quercusfrainetto,rcp45,0,0
24_130,Quercusfrainetto,rcp85,0,0
24_130,Quercusilex,rcp26,0,0
24_130,Quercusilex,rcp45,0,0
24_130,Quercusilex,rcp85,0,0
24_130,Quercuspetraea,rcp26,7,0
24_130,Quercuspetraea,rcp45,8,1
24_130,Quercuspetraea,rcp85,3,0
24_130,Quercuspubescens,rcp26,0,0
24_130,Quercuspubescens,rcp45,3,0
24_130,Quercuspubescens,rcp85,3,0
24_130,Quercuspyrenaica,rcp26,0,0
24_130,Quercuspyrenaica,rcp45,0,0
24_130,Quercuspyrenaica,rcp85,0,0
24_130,Quercusrobur,rcp26,8,1
24_130,Quercusrobur,rcp45,8,1
24_130,Quercusrobur,rcp85,8,1
24_130,Quercussuber,rcp26,0,0
24_130,Quercussuber,rcp45,0,0
24_130,Quercussuber,rcp85,0,0
24_130,Salixalba,rcp26,1,0
24_130,Salixalba,rcp45,2,0
24_130,Salixalba,rcp85,3,0
24_130,Salixfragilis,rcp26,0,0
24_130,Salixfragilis,rcp45,0,0
24_130,Salixfragilis,rcp85,0,0
24_130,Sorbusaria,rcp26,0,0
24_130,Sorbusaria,rcp45,0,0
24_130,Sorbusaria,rcp85,0,0
24_130,Sorbusaucuparia,rcp26,0,0
24_130,Sorbusaucuparia,rcp45,0,0
24_130,Sorbusaucuparia,rcp85,0,0
24_130,Sorbustorminalis,rcp26,1,0
24_130,Sorbustorminalis,rcp45,1,0
24_130,Sorbustorminalis,rcp85,2,0
24_130,Taxusbaccata,rcp26,6,0
24_130,Taxusbaccata,rcp45,3,0
24_130,Taxusbaccata,rcp85,3,0
24_130,Tiliacordata,rcp26,3,0
24_130,Tiliacordata,rcp45,3,0
24_130,Tiliacordata,rcp85,1,0
24_130,Tiliaplatyphyllos,rcp26,8,1
24_130,Tiliaplatyphyllos,rcp45,8,1
24_130,Tiliaplatyphyllos,rcp85,8,1
24_130,Tiliatomentosa,rcp26,0,0
24_130,Tiliatomentosa,rcp45,0,0
24_130,Tiliatomentosa,rcp85,0,0
24_130,Ulmusglabra,rcp26,1,0
24_130,Ulmusglabra,rcp45,0,0
24_130,Ulmusglabra,rcp85,1,0
24_130,Ulmuslaevis,rcp26,1,0
24_130,Ulmuslaevis,rcp45,0,0
24_130,Ulmuslaevis,rcp85,0,0
24_130,Ulmusminor,rcp26,8,1
24_130,Ulmusminor,rcp45,8,1
24_130,Ulmusminor,rcp85,8,1
24_131,Abiesalba,rcp26,6,0
24_131,Abiesalba,rcp45,2,0
24_131,Abiesalba,rcp85,3,0
24_131,Acercampestre,rcp26,5,0
24_131,Acercampestre,rcp45,7,0
24_131,Acercampestre,rcp85,5,0
24_131,Acerplatanoides,rcp26,0,0
24_131,Acerplatanoides,rcp45,0,0
24_131,Acerplatanoides,rcp85,0,0
24_131,Acerpseudoplatanus,rcp26,3,0
24_131,Acerpseudoplatanus,rcp45,2,0
24_131,Acerpseudoplatanus,rcp85,1,0
24_131,Aesculushippocastanum,rcp26,8,1
24_131,Aesculushippocastanum,rcp45,8,1
24_131,Aesculushippocastanum,rcp85,7,0
24_131,Alnusglutinosa,rcp26,0,0
24_131,Alnusglutinosa,rcp45,0,0
24_131,Alnusglutinosa,rcp85,0,0
24_131,Alnusincana,rcp26,0,0
24_131,Alnusincana,rcp45,0,0
24_131,Alnusincana,rcp85,0,0
24_131,Betulapendula,rcp26,3,0
24_131,Betulapendula,rcp45,1,0
24_131,Betulapendula,rcp85,0,0
24_131,Betulapubescens,rcp26,0,0
24_131,Betulapubescens,rcp45,0,0
24_131,Betulapubescens,rcp85,0,0
24_131,Carpinusbetulus,rcp26,8,1
24_131,Carpinusbetulus,rcp45,8,1
24_131,Carpinusbetulus,rcp85,7,0
24_131,Castaneasativa,rcp26,7,0
24_131,Castaneasativa,rcp45,6,0
24_131,Castaneasativa,rcp85,7,0
24_131,Fagussylvatica,rcp26,8,1
24_131,Fagussylvatica,rcp45,7,0
24_131,Fagussylvatica,rcp85,4,0
24_131,Fraxinusexcelsior,rcp26,8,1
24_131,Fraxinusexcelsior,rcp45,8,1
24_131,Fraxinusexcelsior,rcp85,6,0
24_131,Fraxinusornus,rcp26,0,0
24_131,Fraxinusornus,rcp45,0,0
24_131,Fraxinusornus,rcp85,0,0
24_131,Juglansregia,rcp26,0,0
24_131,Juglansregia,rcp45,0,0
24_131,Juglansregia,rcp85,0,0
24_131,Larixdecidua,rcp26,0,0
24_131,Larixdecidua,rcp45,0,0
24_131,Larixdecidua,rcp85,0,0
24_131,Ostryacarpinifolia,rcp26,0,0
24_131,Ostryacarpinifolia,rcp45,0,0
24_131,Ostryacarpinifolia,rcp85,0,0
24_131,Piceaabies,rcp26,0,0
24_131,Piceaabies,rcp45,0,0
24_131,Piceaabies,rcp85,0,0
24_131,Pinussylvestris,rcp26,0,0
24_131,Pinussylvestris,rcp45,0,0
24_131,Pinussylvestris,rcp85,0,0
24_131,Populusalba,rcp26,7,0
24_131,Populusalba,rcp45,8,1
24_131,Populusalba,rcp85,8,1
24_131,Populuscanescens,rcp26,0,0
24_131,Populuscanescens,rcp45,0,0
24_131,Populuscanescens,rcp85,0,0
24_131,Populusnigra,rcp26,0,0
24_131,Populusnigra,rcp45,0,0
24_131,Populusnigra,rcp85,0,0
24_131,Populustremula,rcp26,0,0
24_131,Populustremula,rcp45,0,0
24_131,Populustremula,rcp85,0,0
24_131,Prunusavium,rcp26,8,1
24_131,Prunusavium,rcp45,8,1
24_131,Prunusavium,rcp85,8,1
24_131,Quercuscerris,rcp26,0,0
24_131,Quercuscerris,rcp45,0,0
24_131,Quercuscerris,rcp85,0,0
24_131,Quercuscoccifera,rcp26,0,0
24_131,Quercuscoccifera,rcp45,0,0
24_131,Quercuscoccifera,rcp85,0,0
24_131,Quercusfaginea,rcp26,0,0
24_131,Quercusfaginea,rcp45,0,0
24_131,Quercusfaginea,rcp85,0,0
24_131,Quercusfrainetto,rcp26,0,0
24_131,Quercusfrainetto,rcp45,0,0
24_131,Quercusfrainetto,rcp85,0,0
24_131,Quercusilex,rcp26,0,0
24_131,Quercusilex,rcp45,0,0
24_131,Quercusilex,rcp85,0,0
24_131,Quercuspetraea,rcp26,7,0
24_131,Quercuspetraea,rcp45,7,0
24_131,Quercuspetraea,rcp85,4,0
24_131,Quercuspubescens,rcp26,0,0
24_131,Quercuspubescens,rcp45,0,0
24_131,Quercuspubescens,rcp85,3,0
24_131,Quercuspyrenaica,rcp26,0,0
24_131,Quercuspyrenaica,rcp45,0,0
24_131,Quercuspyrenaica,rcp85,0,0
24_131,Quercusrobur,rcp26,8,1
24_131,Quercusrobur,rcp45,8,1
24_131,Quercusrobur,rcp85,8,1
24_131,Quercussuber,rcp26,0,0
24_131,Quercussuber,rcp45,0,0
24_131,Quercussuber,rcp85,0,0
24_131,Salixalba,rcp26,0,0
24_131,Salixalba,rcp45,0,0
24_131,Salixalba,rcp85,0,0
24_131,Salixfragilis,rcp26,0,0
24_131,Salixfragilis,rcp45,0,0
24_131,Salixfragilis,rcp85,0,0
24_131,Sorbusaria,rcp26,3,0
24_131,Sorbusaria,rcp45,3,0
24_131,Sorbusaria,rcp85,1,0
24_131,Sorbusaucuparia,rcp26,0,0
24_131,Sorbusaucuparia,rcp45,0,0
24_131,Sorbusaucuparia,rcp85,0,0
24_131,Sorbustorminalis,rcp26,1,0
24_131,Sorbustorminalis,rcp45,0,0
24_131,Sorbustorminalis,rcp85,1,0
24_131,Taxusbaccata,rcp26,7,0
