plot,VegType,country,n_plots,Species,stem_density
17_109,Saplings,PL,5,algl,0
17_109,Saplings,PL,5,alin,0
17_109,Saplings,PL,5,alvi,0
17_109,Saplings,PL,5,potr,0
17_109,Saplings,PL,5,posp,1000
17_109,Saplings,PL,5,besp,0
17_109,Saplings,PL,5,frex,0
17_109,Saplings,PL,5,tisp,0
17_109,Saplings,PL,5,prav,0
17_109,Saplings,PL,5,soau,0
17_109,Saplings,PL,5,soto,0
17_109,Saplings,PL,5,soar,0
17_109,Saplings,PL,5,casa,0
17_109,Saplings,PL,5,aehi,0
17_109,Saplings,PL,5,cabe,0
17_109,Saplings,PL,5,ulsp,0
17_109,Saplings,PL,5,rops,0
17_109,Saplings,PL,5,saca,0
17_109,Saplings,PL,5,juni,0
17_109,Saplings,PL,5,jure,0
17_109,Saplings,PL,5,qusp,0
17_109,Saplings,PL,5,sasp,0
17_109,Saplings,PL,5,aial,0
17_109,Saplings,PL,5,osca,0
17_109,Saplings,PL,5,fror,0
17_109,Saplings,PL,5,ilaq,0
17_109,Saplings,PL,5,pist,0
17_112,Mature,PL,5,piab,0
17_112,Mature,PL,5,pisy,0
17_112,Mature,PL,5,lade,0
17_112,Mature,PL,5,abal,0
17_112,Mature,PL,5,psme,0
17_112,Mature,PL,5,taba,0
17_112,Mature,PL,5,fasy,0
17_112,Mature,PL,5,quro,0
17_112,Mature,PL,5,acca,0
17_112,Mature,PL,5,acpl,0
17_112,Mature,PL,5,acps,0
17_112,Mature,PL,5,algl,0
17_112,Mature,PL,5,alin,0
17_112,Mature,PL,5,alvi,0
17_112,Mature,PL,5,potr,0
17_112,Mature,PL,5,posp,0
17_112,Mature,PL,5,besp,2000
17_112,Mature,PL,5,frex,0
17_112,Mature,PL,5,tisp,0
17_112,Mature,PL,5,prav,0
17_112,Mature,PL,5,soau,0
17_112,Mature,PL,5,soto,0
17_112,Mature,PL,5,soar,0
17_112,Mature,PL,5,casa,0
17_112,Mature,PL,5,aehi,0
17_112,Mature,PL,5,cabe,500
17_112,Mature,PL,5,ulsp,0
17_112,Mature,PL,5,rops,0
17_112,Mature,PL,5,saca,0
17_112,Mature,PL,5,juni,0
17_112,Mature,PL,5,jure,0
17_112,Mature,PL,5,qusp,0
17_112,Mature,PL,5,sasp,0
17_112,Mature,PL,5,aial,0
17_112,Mature,PL,5,osca,0
17_112,Mature,PL,5,fror,0
17_112,Mature,PL,5,ilaq,0
17_112,Mature,PL,5,pist,0
17_112,Juveniles,PL,5,piab,0
17_112,Juveniles,PL,5,pisy,0
17_112,Juveniles,PL,5,lade,0
17_112,Juveniles,PL,5,abal,0
17_112,Juveniles,PL,5,psme,0
17_112,Juveniles,PL,5,taba,0
17_112,Juveniles,PL,5,fasy,500
17_112,Juveniles,PL,5,quro,0
17_112,Juveniles,PL,5,acca,0
17_112,Juveniles,PL,5,acpl,0
17_112,Juveniles,PL,5,acps,0
17_112,Juveniles,PL,5,algl,0
17_112,Juveniles,PL,5,alin,0
17_112,Juveniles,PL,5,alvi,0
17_112,Juveniles,PL,5,potr,0
17_112,Juveniles,PL,5,posp,0
17_112,Juveniles,PL,5,besp,0
17_112,Juveniles,PL,5,frex,0
17_112,Juveniles,PL,5,tisp,0
17_112,Juveniles,PL,5,prav,0
17_112,Juveniles,PL,5,soau,0
17_112,Juveniles,PL,5,soto,0
17_112,Juveniles,PL,5,soar,0
17_112,Juveniles,PL,5,casa,0
17_112,Juveniles,PL,5,aehi,0
17_112,Juveniles,PL,5,cabe,0
17_112,Juveniles,PL,5,ulsp,0
17_112,Juveniles,PL,5,rops,0
17_112,Juveniles,PL,5,saca,0
17_112,Juveniles,PL,5,juni,0
17_112,Juveniles,PL,5,jure,0
17_112,Juveniles,PL,5,qusp,0
17_112,Juveniles,PL,5,sasp,0
17_112,Juveniles,PL,5,aial,0
17_112,Juveniles,PL,5,osca,0
17_112,Juveniles,PL,5,fror,0
17_112,Juveniles,PL,5,ilaq,0
17_112,Juveniles,PL,5,pist,0
17_112,Saplings,PL,5,piab,0
17_112,Saplings,PL,5,pisy,0
17_112,Saplings,PL,5,lade,0
17_112,Saplings,PL,5,abal,500
17_112,Saplings,PL,5,psme,0
17_112,Saplings,PL,5,taba,0
17_112,Saplings,PL,5,fasy,2000
17_112,Saplings,PL,5,quro,0
17_112,Saplings,PL,5,acca,0
17_112,Saplings,PL,5,acpl,0
17_112,Saplings,PL,5,acps,1500
17_112,Saplings,PL,5,algl,0
17_112,Saplings,PL,5,alin,0
17_112,Saplings,PL,5,alvi,0
17_112,Saplings,PL,5,potr,0
17_112,Saplings,PL,5,posp,0
17_112,Saplings,PL,5,besp,0
17_112,Saplings,PL,5,frex,0
17_112,Saplings,PL,5,tisp,0
17_112,Saplings,PL,5,prav,0
17_112,Saplings,PL,5,soau,0
17_112,Saplings,PL,5,soto,0
17_112,Saplings,PL,5,soar,0
17_112,Saplings,PL,5,casa,0
17_112,Saplings,PL,5,aehi,0
17_112,Saplings,PL,5,cabe,0
17_112,Saplings,PL,5,ulsp,0
17_112,Saplings,PL,5,rops,0
17_112,Saplings,PL,5,saca,0
17_112,Saplings,PL,5,juni,0
17_112,Saplings,PL,5,jure,0
17_112,Saplings,PL,5,qusp,0
17_112,Saplings,PL,5,sasp,0
17_112,Saplings,PL,5,aial,0
17_112,Saplings,PL,5,osca,0
17_112,Saplings,PL,5,fror,0
17_112,Saplings,PL,5,ilaq,0
17_112,Saplings,PL,5,pist,0
17_113,Mature,PL,5,piab,0
17_113,Mature,PL,5,pisy,0
17_113,Mature,PL,5,lade,0
17_113,Mature,PL,5,abal,0
17_113,Mature,PL,5,psme,0
17_113,Mature,PL,5,taba,0
17_113,Mature,PL,5,fasy,500
17_113,Mature,PL,5,quro,0
17_113,Mature,PL,5,acca,0
17_113,Mature,PL,5,acpl,0
17_113,Mature,PL,5,acps,0
17_113,Mature,PL,5,algl,0
17_113,Mature,PL,5,alin,0
17_113,Mature,PL,5,alvi,0
17_113,Mature,PL,5,potr,0
17_113,Mature,PL,5,posp,0
17_113,Mature,PL,5,besp,0
17_113,Mature,PL,5,frex,0
17_113,Mature,PL,5,tisp,0
17_113,Mature,PL,5,prav,0
17_113,Mature,PL,5,soau,0
17_113,Mature,PL,5,soto,0
17_113,Mature,PL,5,soar,0
17_113,Mature,PL,5,casa,0
17_113,Mature,PL,5,aehi,0
17_113,Mature,PL,5,cabe,0
17_113,Mature,PL,5,ulsp,0
17_113,Mature,PL,5,rops,0
17_113,Mature,PL,5,saca,0
17_113,Mature,PL,5,juni,0
17_113,Mature,PL,5,jure,0
17_113,Mature,PL,5,qusp,0
17_113,Mature,PL,5,sasp,0
17_113,Mature,PL,5,aial,0
17_113,Mature,PL,5,osca,0
17_113,Mature,PL,5,fror,0
17_113,Mature,PL,5,ilaq,0
17_113,Mature,PL,5,pist,0
17_113,Juveniles,PL,5,piab,0
17_113,Juveniles,PL,5,pisy,0
17_113,Juveniles,PL,5,lade,0
17_113,Juveniles,PL,5,abal,0
17_113,Juveniles,PL,5,psme,0
17_113,Juveniles,PL,5,taba,0
17_113,Juveniles,PL,5,fasy,500
17_113,Juveniles,PL,5,quro,0
17_113,Juveniles,PL,5,acca,0
17_113,Juveniles,PL,5,acpl,0
17_113,Juveniles,PL,5,acps,0
17_113,Juveniles,PL,5,algl,0
17_113,Juveniles,PL,5,alin,0
17_113,Juveniles,PL,5,alvi,0
17_113,Juveniles,PL,5,potr,0
17_113,Juveniles,PL,5,posp,0
17_113,Juveniles,PL,5,besp,0
17_113,Juveniles,PL,5,frex,0
17_113,Juveniles,PL,5,tisp,0
17_113,Juveniles,PL,5,prav,0
17_113,Juveniles,PL,5,soau,0
17_113,Juveniles,PL,5,soto,0
17_113,Juveniles,PL,5,soar,0
17_113,Juveniles,PL,5,casa,0
17_113,Juveniles,PL,5,aehi,0
17_113,Juveniles,PL,5,cabe,0
17_113,Juveniles,PL,5,ulsp,0
17_113,Juveniles,PL,5,rops,0
17_113,Juveniles,PL,5,saca,0
17_113,Juveniles,PL,5,juni,0
17_113,Juveniles,PL,5,jure,0
17_113,Juveniles,PL,5,qusp,0
17_113,Juveniles,PL,5,sasp,0
17_113,Juveniles,PL,5,aial,0
17_113,Juveniles,PL,5,osca,0
17_113,Juveniles,PL,5,fror,0
17_113,Juveniles,PL,5,ilaq,0
17_113,Juveniles,PL,5,pist,0
17_113,Saplings,PL,5,piab,0
17_113,Saplings,PL,5,pisy,0
17_113,Saplings,PL,5,lade,0
17_113,Saplings,PL,5,abal,0
17_113,Saplings,PL,5,psme,0
17_113,Saplings,PL,5,taba,0
17_113,Saplings,PL,5,fasy,2000
17_113,Saplings,PL,5,quro,0
17_113,Saplings,PL,5,acca,0
17_113,Saplings,PL,5,acpl,0
17_113,Saplings,PL,5,acps,0
17_113,Saplings,PL,5,algl,0
17_113,Saplings,PL,5,alin,0
17_113,Saplings,PL,5,alvi,0
17_113,Saplings,PL,5,potr,0
17_113,Saplings,PL,5,posp,0
17_113,Saplings,PL,5,besp,0
17_113,Saplings,PL,5,frex,0
17_113,Saplings,PL,5,tisp,0
17_113,Saplings,PL,5,prav,0
17_113,Saplings,PL,5,soau,0
17_113,Saplings,PL,5,soto,0
17_113,Saplings,PL,5,soar,0
17_113,Saplings,PL,5,casa,0
17_113,Saplings,PL,5,aehi,0
17_113,Saplings,PL,5,cabe,0
17_113,Saplings,PL,5,ulsp,0
17_113,Saplings,PL,5,rops,0
17_113,Saplings,PL,5,saca,0
17_113,Saplings,PL,5,juni,0
17_113,Saplings,PL,5,jure,0
17_113,Saplings,PL,5,qusp,0
17_113,Saplings,PL,5,sasp,0
17_113,Saplings,PL,5,aial,0
17_113,Saplings,PL,5,osca,0
17_113,Saplings,PL,5,fror,0
17_113,Saplings,PL,5,ilaq,0
17_113,Saplings,PL,5,pist,0
17_114,Mature,PL,5,piab,0
17_114,Mature,PL,5,pisy,0
17_114,Mature,PL,5,lade,0
17_114,Mature,PL,5,abal,0
17_114,Mature,PL,5,psme,0
17_114,Mature,PL,5,taba,0
17_114,Mature,PL,5,fasy,0
17_114,Mature,PL,5,quro,0
17_114,Mature,PL,5,acca,0
17_114,Mature,PL,5,acpl,0
17_114,Mature,PL,5,acps,0
17_114,Mature,PL,5,algl,0
17_114,Mature,PL,5,alin,0
17_114,Mature,PL,5,alvi,0
17_114,Mature,PL,5,potr,0
17_114,Mature,PL,5,posp,0
17_114,Mature,PL,5,besp,0
17_114,Mature,PL,5,frex,0
17_114,Mature,PL,5,tisp,0
17_114,Mature,PL,5,prav,0
17_114,Mature,PL,5,soau,0
17_114,Mature,PL,5,soto,0
17_114,Mature,PL,5,soar,0
17_114,Mature,PL,5,casa,0
17_114,Mature,PL,5,aehi,0
17_114,Mature,PL,5,cabe,0
17_114,Mature,PL,5,ulsp,0
17_114,Mature,PL,5,rops,0
17_114,Mature,PL,5,saca,0
17_114,Mature,PL,5,juni,0
17_114,Mature,PL,5,jure,0
17_114,Mature,PL,5,qusp,0
17_114,Mature,PL,5,sasp,0
17_114,Mature,PL,5,aial,0
17_114,Mature,PL,5,osca,0
17_114,Mature,PL,5,fror,0
17_114,Mature,PL,5,ilaq,0
17_114,Mature,PL,5,pist,0
17_114,Juveniles,PL,5,piab,0
17_114,Juveniles,PL,5,pisy,0
17_114,Juveniles,PL,5,lade,0
17_114,Juveniles,PL,5,abal,1500
17_114,Juveniles,PL,5,psme,0
17_114,Juveniles,PL,5,taba,0
17_114,Juveniles,PL,5,fasy,500
17_114,Juveniles,PL,5,quro,0
17_114,Juveniles,PL,5,acca,0
17_114,Juveniles,PL,5,acpl,0
17_114,Juveniles,PL,5,acps,0
17_114,Juveniles,PL,5,algl,0
17_114,Juveniles,PL,5,alin,0
17_114,Juveniles,PL,5,alvi,0
17_114,Juveniles,PL,5,potr,0
17_114,Juveniles,PL,5,posp,0
17_114,Juveniles,PL,5,besp,0
17_114,Juveniles,PL,5,frex,0
17_114,Juveniles,PL,5,tisp,0
17_114,Juveniles,PL,5,prav,0
17_114,Juveniles,PL,5,soau,0
17_114,Juveniles,PL,5,soto,0
17_114,Juveniles,PL,5,soar,0
17_114,Juveniles,PL,5,casa,0
17_114,Juveniles,PL,5,aehi,0
17_114,Juveniles,PL,5,cabe,0
17_114,Juveniles,PL,5,ulsp,0
17_114,Juveniles,PL,5,rops,0
17_114,Juveniles,PL,5,saca,0
17_114,Juveniles,PL,5,juni,0
17_114,Juveniles,PL,5,jure,0
17_114,Juveniles,PL,5,qusp,0
17_114,Juveniles,PL,5,sasp,0
17_114,Juveniles,PL,5,aial,0
17_114,Juveniles,PL,5,osca,0
17_114,Juveniles,PL,5,fror,0
17_114,Juveniles,PL,5,ilaq,0
17_114,Juveniles,PL,5,pist,0
17_114,Saplings,PL,5,piab,0
17_114,Saplings,PL,5,pisy,0
17_114,Saplings,PL,5,lade,0
17_114,Saplings,PL,5,abal,1000
17_114,Saplings,PL,5,psme,0
17_114,Saplings,PL,5,taba,0
17_114,Saplings,PL,5,fasy,5500
17_114,Saplings,PL,5,quro,0
17_114,Saplings,PL,5,acca,0
17_114,Saplings,PL,5,acpl,0
17_114,Saplings,PL,5,acps,0
17_114,Saplings,PL,5,algl,0
17_114,Saplings,PL,5,alin,0
17_114,Saplings,PL,5,alvi,0
17_114,Saplings,PL,5,potr,0
17_114,Saplings,PL,5,posp,0
17_114,Saplings,PL,5,besp,0
17_114,Saplings,PL,5,frex,0
17_114,Saplings,PL,5,tisp,0
17_114,Saplings,PL,5,prav,0
17_114,Saplings,PL,5,soau,0
17_114,Saplings,PL,5,soto,0
17_114,Saplings,PL,5,soar,0
17_114,Saplings,PL,5,casa,0
17_114,Saplings,PL,5,aehi,0
17_114,Saplings,PL,5,cabe,0
17_114,Saplings,PL,5,ulsp,0
17_114,Saplings,PL,5,rops,0
17_114,Saplings,PL,5,saca,0
17_114,Saplings,PL,5,juni,0
17_114,Saplings,PL,5,jure,0
17_114,Saplings,PL,5,qusp,0
17_114,Saplings,PL,5,sasp,0
17_114,Saplings,PL,5,aial,0
17_114,Saplings,PL,5,osca,0
17_114,Saplings,PL,5,fror,0
17_114,Saplings,PL,5,ilaq,0
17_114,Saplings,PL,5,pist,0
17_115,Mature,PL,5,piab,0
17_115,Mature,PL,5,pisy,0
17_115,Mature,PL,5,lade,0
17_115,Mature,PL,5,abal,0
17_115,Mature,PL,5,psme,0
17_115,Mature,PL,5,taba,0
17_115,Mature,PL,5,fasy,0
17_115,Mature,PL,5,quro,0
17_115,Mature,PL,5,acca,0
17_115,Mature,PL,5,acpl,0
17_115,Mature,PL,5,acps,0
17_115,Mature,PL,5,algl,0
17_115,Mature,PL,5,alin,0
17_115,Mature,PL,5,alvi,0
17_115,Mature,PL,5,potr,0
17_115,Mature,PL,5,posp,0
17_115,Mature,PL,5,besp,0
17_115,Mature,PL,5,frex,0
17_115,Mature,PL,5,tisp,0
17_115,Mature,PL,5,prav,0
17_115,Mature,PL,5,soau,0
17_115,Mature,PL,5,soto,0
17_115,Mature,PL,5,soar,0
17_115,Mature,PL,5,casa,0
17_115,Mature,PL,5,aehi,0
17_115,Mature,PL,5,cabe,0
17_115,Mature,PL,5,ulsp,0
17_115,Mature,PL,5,rops,0
17_115,Mature,PL,5,saca,0
17_115,Mature,PL,5,juni,0
17_115,Mature,PL,5,jure,0
17_115,Mature,PL,5,qusp,0
17_115,Mature,PL,5,sasp,0
17_115,Mature,PL,5,aial,0
17_115,Mature,PL,5,osca,0
17_115,Mature,PL,5,fror,0
17_115,Mature,PL,5,ilaq,0
17_115,Mature,PL,5,pist,0
17_115,Juveniles,PL,5,piab,0
17_115,Juveniles,PL,5,pisy,0
17_115,Juveniles,PL,5,lade,0
17_115,Juveniles,PL,5,abal,500
17_115,Juveniles,PL,5,psme,0
17_115,Juveniles,PL,5,taba,0
17_115,Juveniles,PL,5,fasy,0
17_115,Juveniles,PL,5,quro,0
17_115,Juveniles,PL,5,acca,0
17_115,Juveniles,PL,5,acpl,0
17_115,Juveniles,PL,5,acps,0
17_115,Juveniles,PL,5,algl,0
17_115,Juveniles,PL,5,alin,0
17_115,Juveniles,PL,5,alvi,0
17_115,Juveniles,PL,5,potr,0
17_115,Juveniles,PL,5,posp,0
17_115,Juveniles,PL,5,besp,0
17_115,Juveniles,PL,5,frex,0
17_115,Juveniles,PL,5,tisp,0
17_115,Juveniles,PL,5,prav,0
17_115,Juveniles,PL,5,soau,0
17_115,Juveniles,PL,5,soto,0
17_115,Juveniles,PL,5,soar,0
17_115,Juveniles,PL,5,casa,0
17_115,Juveniles,PL,5,aehi,0
17_115,Juveniles,PL,5,cabe,0
17_115,Juveniles,PL,5,ulsp,0
17_115,Juveniles,PL,5,rops,0
17_115,Juveniles,PL,5,saca,0
17_115,Juveniles,PL,5,juni,0
17_115,Juveniles,PL,5,jure,0
17_115,Juveniles,PL,5,qusp,0
17_115,Juveniles,PL,5,sasp,0
17_115,Juveniles,PL,5,aial,0
17_115,Juveniles,PL,5,osca,0
17_115,Juveniles,PL,5,fror,0
17_115,Juveniles,PL,5,ilaq,0
17_115,Juveniles,PL,5,pist,0
17_115,Saplings,PL,5,piab,500
17_115,Saplings,PL,5,pisy,0
17_115,Saplings,PL,5,lade,0
17_115,Saplings,PL,5,abal,13000
17_115,Saplings,PL,5,psme,0
17_115,Saplings,PL,5,taba,0
17_115,Saplings,PL,5,fasy,0
17_115,Saplings,PL,5,quro,1500
17_115,Saplings,PL,5,acca,0
17_115,Saplings,PL,5,acpl,0
17_115,Saplings,PL,5,acps,0
17_115,Saplings,PL,5,algl,0
17_115,Saplings,PL,5,alin,0
17_115,Saplings,PL,5,alvi,0
17_115,Saplings,PL,5,potr,0
17_115,Saplings,PL,5,posp,0
17_115,Saplings,PL,5,besp,0
17_115,Saplings,PL,5,frex,0
17_115,Saplings,PL,5,tisp,0
17_115,Saplings,PL,5,prav,0
17_115,Saplings,PL,5,soau,0
17_115,Saplings,PL,5,soto,0
17_115,Saplings,PL,5,soar,0
17_115,Saplings,PL,5,casa,0
17_115,Saplings,PL,5,aehi,0
17_115,Saplings,PL,5,cabe,4500
17_115,Saplings,PL,5,ulsp,0
17_115,Saplings,PL,5,rops,0
17_115,Saplings,PL,5,saca,0
17_115,Saplings,PL,5,juni,0
17_115,Saplings,PL,5,jure,0
17_115,Saplings,PL,5,qusp,0
17_115,Saplings,PL,5,sasp,0
17_115,Saplings,PL,5,aial,0
17_115,Saplings,PL,5,osca,0
17_115,Saplings,PL,5,fror,0
17_115,Saplings,PL,5,ilaq,0
17_115,Saplings,PL,5,pist,0
17_116,Mature,PL,5,piab,0
17_116,Mature,PL,5,pisy,0
17_116,Mature,PL,5,lade,0
17_116,Mature,PL,5,abal,0
17_116,Mature,PL,5,psme,0
17_116,Mature,PL,5,taba,0
17_116,Mature,PL,5,fasy,0
17_116,Mature,PL,5,quro,0
17_116,Mature,PL,5,acca,0
17_116,Mature,PL,5,acpl,0
17_116,Mature,PL,5,acps,0
17_116,Mature,PL,5,algl,0
17_116,Mature,PL,5,alin,0
17_116,Mature,PL,5,alvi,0
17_116,Mature,PL,5,potr,0
17_116,Mature,PL,5,posp,500
17_116,Mature,PL,5,besp,0
17_116,Mature,PL,5,frex,0
17_116,Mature,PL,5,tisp,0
17_116,Mature,PL,5,prav,0
17_116,Mature,PL,5,soau,0
17_116,Mature,PL,5,soto,0
17_116,Mature,PL,5,soar,0
17_116,Mature,PL,5,casa,0
17_116,Mature,PL,5,aehi,0
17_116,Mature,PL,5,cabe,500
17_116,Mature,PL,5,ulsp,0
17_116,Mature,PL,5,rops,0
17_116,Mature,PL,5,saca,0
17_116,Mature,PL,5,juni,0
17_116,Mature,PL,5,jure,0
17_116,Mature,PL,5,qusp,0
17_116,Mature,PL,5,sasp,0
17_116,Mature,PL,5,aial,0
17_116,Mature,PL,5,osca,0
17_116,Mature,PL,5,fror,0
17_116,Mature,PL,5,ilaq,0
17_116,Mature,PL,5,pist,0
17_116,Juveniles,PL,5,piab,0
17_116,Juveniles,PL,5,pisy,0
17_116,Juveniles,PL,5,lade,0
17_116,Juveniles,PL,5,abal,0
17_116,Juveniles,PL,5,psme,0
17_116,Juveniles,PL,5,taba,0
17_116,Juveniles,PL,5,fasy,0
17_116,Juveniles,PL,5,quro,0
17_116,Juveniles,PL,5,acca,0
17_116,Juveniles,PL,5,acpl,0
17_116,Juveniles,PL,5,acps,0
17_116,Juveniles,PL,5,algl,0
17_116,Juveniles,PL,5,alin,0
17_116,Juveniles,PL,5,alvi,0
17_116,Juveniles,PL,5,potr,0
17_116,Juveniles,PL,5,posp,0
17_116,Juveniles,PL,5,besp,0
17_116,Juveniles,PL,5,frex,0
17_116,Juveniles,PL,5,tisp,0
17_116,Juveniles,PL,5,prav,0
17_116,Juveniles,PL,5,soau,0
17_116,Juveniles,PL,5,soto,0
17_116,Juveniles,PL,5,soar,0
17_116,Juveniles,PL,5,casa,0
17_116,Juveniles,PL,5,aehi,0
17_116,Juveniles,PL,5,cabe,0
17_116,Juveniles,PL,5,ulsp,0
17_116,Juveniles,PL,5,rops,0
17_116,Juveniles,PL,5,saca,0
17_116,Juveniles,PL,5,juni,0
17_116,Juveniles,PL,5,jure,0
17_116,Juveniles,PL,5,qusp,0
17_116,Juveniles,PL,5,sasp,0
17_116,Juveniles,PL,5,aial,0
17_116,Juveniles,PL,5,osca,0
17_116,Juveniles,PL,5,fror,0
17_116,Juveniles,PL,5,ilaq,0
17_116,Juveniles,PL,5,pist,0
17_116,Saplings,PL,5,piab,0
17_116,Saplings,PL,5,pisy,0
17_116,Saplings,PL,5,lade,0
17_116,Saplings,PL,5,abal,0
17_116,Saplings,PL,5,psme,0
17_116,Saplings,PL,5,taba,0
17_116,Saplings,PL,5,fasy,0
17_116,Saplings,PL,5,quro,2000
17_116,Saplings,PL,5,acca,0
17_116,Saplings,PL,5,acpl,0
17_116,Saplings,PL,5,acps,0
17_116,Saplings,PL,5,algl,0
17_116,Saplings,PL,5,alin,0
17_116,Saplings,PL,5,alvi,0
17_116,Saplings,PL,5,potr,0
17_116,Saplings,PL,5,posp,500
17_116,Saplings,PL,5,besp,0
17_116,Saplings,PL,5,frex,0
17_116,Saplings,PL,5,tisp,0
17_116,Saplings,PL,5,prav,0
17_116,Saplings,PL,5,soau,0
17_116,Saplings,PL,5,soto,0
17_116,Saplings,PL,5,soar,0
17_116,Saplings,PL,5,casa,0
17_116,Saplings,PL,5,aehi,0
17_116,Saplings,PL,5,cabe,1000
17_116,Saplings,PL,5,ulsp,0
17_116,Saplings,PL,5,rops,0
17_116,Saplings,PL,5,saca,0
17_116,Saplings,PL,5,juni,0
17_116,Saplings,PL,5,jure,0
17_116,Saplings,PL,5,qusp,0
17_116,Saplings,PL,5,sasp,0
17_116,Saplings,PL,5,aial,0
17_116,Saplings,PL,5,osca,0
17_116,Saplings,PL,5,fror,0
17_116,Saplings,PL,5,ilaq,0
17_116,Saplings,PL,5,pist,0
17_117,Mature,PL,5,piab,0
17_117,Mature,PL,5,pisy,0
17_117,Mature,PL,5,lade,0
17_117,Mature,PL,5,abal,0
17_117,Mature,PL,5,psme,0
17_117,Mature,PL,5,taba,0
17_117,Mature,PL,5,fasy,0
17_117,Mature,PL,5,quro,0
17_117,Mature,PL,5,acca,0
17_117,Mature,PL,5,acpl,0
17_117,Mature,PL,5,acps,0
17_117,Mature,PL,5,algl,0
17_117,Mature,PL,5,alin,0
17_117,Mature,PL,5,alvi,0
17_117,Mature,PL,5,potr,0
17_117,Mature,PL,5,posp,0
17_117,Mature,PL,5,besp,0
17_117,Mature,PL,5,frex,0
17_117,Mature,PL,5,tisp,0
17_117,Mature,PL,5,prav,0
17_117,Mature,PL,5,soau,0
17_117,Mature,PL,5,soto,0
17_117,Mature,PL,5,soar,0
17_117,Mature,PL,5,casa,0
17_117,Mature,PL,5,aehi,0
17_117,Mature,PL,5,cabe,0
17_117,Mature,PL,5,ulsp,0
17_117,Mature,PL,5,rops,0
17_117,Mature,PL,5,saca,0
17_117,Mature,PL,5,juni,0
17_117,Mature,PL,5,jure,0
17_117,Mature,PL,5,qusp,0
17_117,Mature,PL,5,sasp,0
17_117,Mature,PL,5,aial,0
17_117,Mature,PL,5,osca,0
17_117,Mature,PL,5,fror,0
17_117,Mature,PL,5,ilaq,0
17_117,Mature,PL,5,pist,0
17_117,Juveniles,PL,5,piab,0
17_117,Juveniles,PL,5,pisy,0
17_117,Juveniles,PL,5,lade,0
17_117,Juveniles,PL,5,abal,0
17_117,Juveniles,PL,5,psme,0
17_117,Juveniles,PL,5,taba,0
17_117,Juveniles,PL,5,fasy,0
17_117,Juveniles,PL,5,quro,0
17_117,Juveniles,PL,5,acca,0
17_117,Juveniles,PL,5,acpl,0
17_117,Juveniles,PL,5,acps,0
17_117,Juveniles,PL,5,algl,0
17_117,Juveniles,PL,5,alin,0
17_117,Juveniles,PL,5,alvi,0
17_117,Juveniles,PL,5,potr,0
17_117,Juveniles,PL,5,posp,0
17_117,Juveniles,PL,5,besp,0
17_117,Juveniles,PL,5,frex,0
17_117,Juveniles,PL,5,tisp,0
17_117,Juveniles,PL,5,prav,0
17_117,Juveniles,PL,5,soau,0
17_117,Juveniles,PL,5,soto,0
17_117,Juveniles,PL,5,soar,0
17_117,Juveniles,PL,5,casa,0
17_117,Juveniles,PL,5,aehi,0
17_117,Juveniles,PL,5,cabe,0
17_117,Juveniles,PL,5,ulsp,0
17_117,Juveniles,PL,5,rops,0
17_117,Juveniles,PL,5,saca,0
17_117,Juveniles,PL,5,juni,0
17_117,Juveniles,PL,5,jure,0
17_117,Juveniles,PL,5,qusp,0
17_117,Juveniles,PL,5,sasp,0
17_117,Juveniles,PL,5,aial,0
17_117,Juveniles,PL,5,osca,0
17_117,Juveniles,PL,5,fror,0
17_117,Juveniles,PL,5,ilaq,0
17_117,Juveniles,PL,5,pist,0
17_117,Saplings,PL,5,piab,0
17_117,Saplings,PL,5,pisy,0
17_117,Saplings,PL,5,lade,0
17_117,Saplings,PL,5,abal,0
17_117,Saplings,PL,5,psme,0
17_117,Saplings,PL,5,taba,0
17_117,Saplings,PL,5,fasy,6500
17_117,Saplings,PL,5,quro,0
17_117,Saplings,PL,5,acca,0
17_117,Saplings,PL,5,acpl,3000
17_117,Saplings,PL,5,acps,9000
17_117,Saplings,PL,5,algl,0
17_117,Saplings,PL,5,alin,0
17_117,Saplings,PL,5,alvi,0
17_117,Saplings,PL,5,potr,0
17_117,Saplings,PL,5,posp,0
17_117,Saplings,PL,5,besp,0
17_117,Saplings,PL,5,frex,0
17_117,Saplings,PL,5,tisp,0
17_117,Saplings,PL,5,prav,0
17_117,Saplings,PL,5,soau,0
17_117,Saplings,PL,5,soto,0
17_117,Saplings,PL,5,soar,0
17_117,Saplings,PL,5,casa,0
17_117,Saplings,PL,5,aehi,0
17_117,Saplings,PL,5,cabe,1500
17_117,Saplings,PL,5,ulsp,0
17_117,Saplings,PL,5,rops,0
17_117,Saplings,PL,5,saca,0
17_117,Saplings,PL,5,juni,0
17_117,Saplings,PL,5,jure,0
17_117,Saplings,PL,5,qusp,0
17_117,Saplings,PL,5,sasp,0
17_117,Saplings,PL,5,aial,0
17_117,Saplings,PL,5,osca,0
17_117,Saplings,PL,5,fror,0
17_117,Saplings,PL,5,ilaq,0
17_117,Saplings,PL,5,pist,0
17_118,Mature,PL,5,piab,0
17_118,Mature,PL,5,pisy,0
17_118,Mature,PL,5,lade,0
17_118,Mature,PL,5,abal,0
17_118,Mature,PL,5,psme,0
17_118,Mature,PL,5,taba,0
17_118,Mature,PL,5,fasy,500
17_118,Mature,PL,5,quro,0
17_118,Mature,PL,5,acca,0
17_118,Mature,PL,5,acpl,0
17_118,Mature,PL,5,acps,0
