plot,country_unique,country_pooled,region,x,y,stem_regeneration,adv_delayed,sum_stems_juvenile,sum_stems_sapling,sum_stems_mature,stem_density,n_vertical,richness,disturbance_severity,distance_edge,tmp,prcp,tmp_z,prcp_z,spei1,spei3,spei12,drought_tmp,drought_prcp,drought_spei1,drought_spei3,drought_spei12,elevation,slope,aspect,sand_extract,clay_extract,depth_extract,av.nitro,cv_t2m,cv_tp
13_104,AT,AT,13,913778.528497514,5374272.8027392,1500,Intermediate,0,1500,0,1500,1,2,0.999971270561218,30,9.78436248848217,914.425945368369,1.95099101269985,-0.562423711010471,-0.913117120922115,-1.1110089928536,-1.44306039397255,9.81558748534283,916.502399814913,-0.976997925767792,-1.19601980722973,-1.6097462779636,467.154479980469,25.7966882298973,155.596841899159,75.8689422607422,9.56611728668213,109.028823852539,60.0693130493164,0.0252959434859857,0.499647118569873
13_105,AT,AT,13,913689.954752808,5374458.4593641,2000,Intermediate,0,2000,0,2000,1,1,0.999213814735413,42,9.78436248848217,914.425945368369,1.95099101269985,-0.562423711010471,-0.913116927628771,-1.11100995304841,-1.44305486129598,9.81558748534283,916.502399814913,-0.976997475011549,-1.19602000014118,-1.60975269590182,564.384094238281,16.0597735105801,329.998363250759,75,10,130,58.1494255065918,0.0253316470231422,0.50035233715454
13_106,AT,AT,13,913670.263823899,5374074.90411153,22000,Intermediate,500,21500,0,22000,2,2,0.961802452802658,30,9.78436248848217,914.425945368369,1.95099101269985,-0.562423711010471,-0.913117320457294,-1.11100800209813,-1.44306613382944,9.81558748534283,916.502399814913,-0.976998354098703,-1.19601962389776,-1.60974017890259,473.073547363281,29.5145631398138,83.5150524156788,75.8689422607422,9.56611728668213,109.028823852539,60.0693130493164,0.0252959434859857,0.499647118569873
13_107,AT,AT,13,954753.405334371,5434301.95734841,5000,Advanced,1500,3500,0,5000,2,7,0.996918439865112,95,9.2341383141793,739.674064564831,1.8261687267632,-0.254270605962049,-0.878718564957546,-1.0437684048187,-1.28610098388971,9.35081302908902,730.701817142097,-0.988461018844364,-1.16917864237276,-1.63086537788137,539.686157226563,10.9457672208344,352.436696048262,41.2847175598145,20.3576068878174,62.841236114502,50.1374320983887,0.0249524043555229,0.544537786189762
13_108,AT,AT,13,954617.872931913,5433828.87463019,8000,Advanced,1000,7000,0,8000,2,3,0.742608338594437,42,9.2341383141793,739.674064564831,1.8261687267632,-0.254270605962049,-0.878718523217969,-1.04377237961658,-1.28611703005915,9.35081302908902,730.701817142097,-0.988461003941815,-1.16917204808289,-1.63083798737068,558.878967285156,11.8109327166382,50.0697147253265,41.2847175598145,20.3576068878174,62.841236114502,50.1374320983887,0.0249172353396576,0.543770290690374
13_109,AT,AT,13,954337.616039762,5433795.19718495,8500,Advanced,4500,4000,0,8500,2,4,0.975166797637939,96.5,9.2341383141793,739.674064564831,1.8261687267632,-0.254270605962049,-0.878718521479991,-1.04377246959097,-1.28611761565488,9.35081302908902,730.701817142097,-0.988461003605553,-1.16917189929203,-1.63083736933179,592.113952636719,5.80889272083585,296.948529379185,41.7461471557617,20.1260108947754,67.9212417602539,53.7957878112793,0.0249172353396576,0.543770290690374
13_110,AT,AT,13,965595.993068982,5431294.31547648,0,Delayed,0,0,0,0,0,0,0.981264352798462,67,9.28019984036339,724.549619339331,1.77603456140494,-0.261521620416529,-0.837719202949162,-0.975893154501055,-1.21698473525851,9.44045298031521,720.207304128484,-0.963028755089935,-1.15215681965154,-1.65689960250227,578.929443359375,2.28406793842675,1.75594633370921,41.9512062072754,20.0240592956543,69.6743011474609,52.4618682861328,0.0250400444546465,0.540857283454235
13_111,AT,AT,13,965672.634781363,5431575.35128357,6500,Intermediate,0,6500,0,6500,1,2,0.999996900558472,60,9.67370929384182,696.433303725322,1.84829243234157,-0.366599189645576,-0.892081694782567,-1.06346643442316,-1.3103024873236,9.79112893909413,704.521654998513,-0.970186090394459,-1.17809421474928,-1.64226180797739,579.532653808594,4.91580975539522,299.797421365174,41.9512062072754,20.0240592956543,69.6743011474609,52.4618682861328,0.0252773588689216,0.537880912786209
13_112,AT,AT,13,965666.678568627,5432075.94844728,3000,Intermediate,0,3000,0,3000,1,3,0.999973952770233,67,9.67370929384182,696.433303725322,1.84829243234157,-0.366599189645576,-0.892081738402499,-1.06346217177055,-1.31028587680953,9.79112893909413,704.521654998513,-0.970185820388676,-1.17809147450131,-1.64228976289993,600.034240722656,3.97393736145161,80.7331153509505,41.9512062072754,20.0240592956543,69.6743011474609,52.4618682861328,0.0252773588689216,0.537880912786209
13_113,AT,AT,13,965284.501274619,5432153.33248954,1500,Intermediate,0,1500,0,1500,1,2,0.923324704170227,60,9.28019984036339,724.549619339331,1.77603456140494,-0.261521620416529,-0.837719362733312,-0.975885144970215,-1.21695239872299,9.44045298031521,720.207304128484,-0.963028757142087,-1.15215040845992,-1.65695189878765,605.877380371094,4.04608564766922,172.330806125299,41.9512062072754,20.0240592956543,69.6743011474609,52.4618682861328,0.0250400444546465,0.540857283454235
13_114,AT,AT,13,965177.562468998,5431755.40942053,15000,Intermediate,0,15000,0,15000,1,4,0.602372586727142,30,9.28019984036339,724.549619339331,1.77603456140494,-0.261521620416529,-0.837719292377374,-0.975888688605478,-1.21696665124363,9.44045298031521,720.207304128484,-0.963028756231801,-1.15215325210819,-1.65692870362366,603.1474609375,1.18211951436969,331.585631075737,41.9512062072754,20.0240592956543,69.6743011474609,52.4618682861328,0.0250400444546465,0.540857283454235
13_115,AT,AT,13,972587.015688257,5415736.43284698,9000,Advanced,2000,7000,0,9000,2,5,0.621340453624725,67,9.78343132555393,735.661456647861,1.83103387816278,-0.402783172919814,-0.843800872965198,-1.01887119074627,-1.29388383505335,9.92459562547662,747.650175057128,-0.984943661561828,-1.19215041015172,-1.67723947744607,600.587097167969,2.58925242129665,188.066557595059,42,20,30,57.6053199768067,0.0252677794226343,0.54639973935416
13_116,AT,AT,13,972749.132824291,5415577.56975086,5000,Intermediate,0,5000,0,5000,1,4,0.999969959259033,67,9.78343132555393,735.661456647861,1.83103387816278,-0.402783172919814,-0.843800845525463,-1.01887286948061,-1.29388931121393,9.92459562547662,747.650175057128,-0.984943757293613,-1.19215161358384,-1.67723500505616,598.890991210938,2.42031908878698,236.762980775425,42,20,30,57.6053199768067,0.0252677794226343,0.54639973935416
13_117,AT,AT,13,973134.78733642,5415221.57024824,3000,Intermediate,0,3000,500,3500,2,2,0.986797273159027,67,9.78343132555393,735.661456647861,1.83103387816278,-0.402783172919814,-0.843800783549461,-1.01887666197964,-1.29390168095252,9.92459562547662,747.650175057128,-0.984943972542231,-1.1921543195478,-1.67722494856719,607.499145507813,1.70082754246191,193.079573066829,42,20,30,54.6970329284668,0.0252677794226343,0.54639973935416
13_118,AT,AT,13,973234.119440124,5415537.22668469,1000,Intermediate,0,1000,0,1000,1,2,0.500580608844757,30,9.78343132555393,735.661456647861,1.83103387816278,-0.402783172919814,-0.843800833316663,-1.01887361813342,-1.29389174932138,9.92459562547662,747.650175057128,-0.984943800072113,-1.19215215135586,-1.67723300648753,587.3095703125,1.93263677255329,18.8972024469339,42,20,30,57.6053199768067,0.0252068196729742,0.545081523346007
